PalestineSI,2014-09-20 22:47:53,Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/RttlSwiybK
Maysara_ara,2014-09-20 22:47:53,Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/eDZOaCXqLR
diane_320msncom,2014-09-20 22:47:54,RT @ThisIsGaZa: Gaza... http://t.co/Kw5eEY641A
savpal,2014-09-20 22:47:56,Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/xpUemAuwe6
BasilShehada,2014-09-20 22:47:58,RT @jncatron: Gaza and the American awakening http://t.co/VFlEv8HzVA via @Mondoweiss
kamarulishak10,2014-09-20 22:48:01,RT @ustazdondani: You can kill thousands of Muslims in Gaza but you can't kill their spirit to fight for Islam.
DaveBlacklist,2014-09-20 22:48:03,RT @martinuaf: #LFC and #whufc fans showing their support for Palestine - makes me proud #Gaza  #palestine http://t.co/MGPCE4Rnxe
Reem_Abdellatif,2014-09-20 22:48:10,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
DagmarNoble,2014-09-20 22:48:11,RT @MaanNewsAgency: Cabinet approves $5 billion plan for Gaza rehabilitition http://t.co/nQuntlY7zm #palestine
notstat,2014-09-20 22:48:14,"We don't forget Abdul Rahman Ziad Abu Hein, 28 yo, A journalist killed in airstrike http://t.co/d56q0T8In9 #Gaza http://t.co/UglO7ju6DH"
diane_320msncom,2014-09-20 22:48:25,RT @jvplive: 'Not in my name' RT @IPMN: Poll: Only 10 percent of Palestinians in Gaza would vote for Abbas. http://t.co/HESJu9T3pX
Gazaaah,2014-09-20 22:48:26,RT @duduqw: esse gaza eh memu um romeu
HWinckelmann,2014-09-20 22:48:27,RT @PalestineVideo: It started during the Nakba in 1948 and continues to this day. Gaza siege/blockade is only a continuation of our Nakba
RealTimeHack,2014-09-20 22:48:29,Gaza ceasefire indirect talks to resume in Egypt http://t.co/8x18wl4GJe #EMM
justicepal2014,2014-09-20 22:48:30,RT @sabbah: #Palestine | Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/xYBsK9PjlD via .@intifada
tamariskinLA,2014-09-20 22:48:36,"RT @TomWRollins: Egyptian border troops shoot dead Palestinian, detain 2 others, as they exited tunnel from Gaza http://t.co/rt3M8KKIkd"
justicepal2014,2014-09-20 22:48:41,RT @jncatron: Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/78kR1tmdO6 via @intifada
Histox,2014-09-20 22:48:44,RT @projectbc: People in #Gaza are tweeting advice on how to handle tear gas to American citizens. You can't make this up. #Ferguson.
canavatic,2014-09-20 22:48:46,RT @Tarek_Dkrt: Un hombre versus un cobarde. #Gaza #Israel http://t.co/0k42KXptOG
stkildasunrise,2014-09-20 22:48:52,RT @martinuaf: #LFC and #whufc fans showing their support for Palestine - makes me proud #Gaza  #palestine http://t.co/MGPCE4Rnxe
FuckHeadMaGee,2014-09-20 22:48:59,NewsTeam: Gaza dangers & RT America backstage (E28): http://t.co/gkh44VtEmK via @YouTube
Khalil06897837,2014-09-20 22:48:59,"support the steadfastness of the people of gaza http://t.co/xQnwhLyLDX #engineers
 - HE"
peter_donnelly,2014-09-20 22:49:05,"@BBCWorld

""@intifada: BBC's new ""Head of Statistics"" twists casualty figures to whitewash Gaza massacre http://t.co/2gXOuKp9yi"""
EileenHart1,2014-09-20 22:49:09,"@LigueDefJuifs @IDFbrigade @TheDudeInSF @AlanActa @Nurit_Asher Oh yeah, let him drive into #Gaza and see how they would treat him there."
VioletaCisneros,2014-09-20 22:49:09,RT @laradiodelsur: Negociaciones sobre alto al fuego en Gaza se reanudan el 24 de septiembre http://t.co/vw6YCqWrDh
mbangash14,2014-09-20 22:49:13,"RT @intifada: BBC's new ""Head of Statistics"" twists casualty figures to whitewash Gaza massacre http://t.co/BAwQtM6V27"
fcardoza696,2014-09-20 22:49:13,#GAZA http://t.co/tJnJ1J1jdL
DagmarNoble,2014-09-20 22:49:15,RT @robbyrob498: Israel's Knesset to probe Gaza war decisions #AA @anadoluagency http://t.co/JRTjdR1Sjq
NoMasHamas,2014-09-20 22:49:16,Egypt to host Gaza talks between Palestinian factions http://t.co/6QMr5H7tUz #NoMasHamas #hamas
_GazaFeed_,2014-09-20 22:49:16,"BBC's new ""Head of Statistics"" twists casualty figures to whitewash Gaza massacre http://t.co/Dliu5YqT2G http://t.co/X4BDg0henR"
VoiceofT_Reason,2014-09-20 22:49:17,"RT @intifada: BBC's new ""Head of Statistics"" twists casualty figures to whitewash Gaza massacre http://t.co/BAwQtM6V27"
kinxbitz,2014-09-20 22:49:17,RT @ynetnews: OPINION: The #Gaza op cover-up - http://t.co/53jWWmNoyL
rk70534,2014-09-20 22:49:18,Nick #Clegg MP: Send RFA Argus hospital ship to #Gaza http://t.co/11brjtkS1V #Appeal #GazaStrip #HelpGaza #Israel #Palestine #Petition
Tammchugh1,2014-09-20 22:49:19,RT @CatSeeley: At gig for Gaza in Lurgan. The Palestinian people still need our help. Israel has not gone away #FreePalestine
penselwyn,2014-09-20 22:49:50,"RT @IssamSammour: why can't i travel freely ?! Cuz of what ?
Stop collective punishment against ppl of #Gaza #FreeGaza"
Neil7253,2014-09-20 22:49:59,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
clarefarrell,2014-09-20 22:50:00,"RT @intifada: BBC's new ""Head of Statistics"" twists casualty figures to whitewash Gaza massacre http://t.co/BAwQtM6V27"
ByondThundrDome,2014-09-20 22:50:02,@GovernorBentley I raised my Hamas flag & Islamic Jihad flags to honor the victims of the latest Gaza war. & 2honor the resistance in Gaza.
robbyntweetz,2014-09-20 22:50:02,Lana from Gaza Wants Her Freedom  http://t.co/bowcDPa5Pn http://t.co/CqIK7e9xbT
CumannGS,2014-09-20 22:50:03,RT @mcmounes: Shame! 8000 Palestinian children have been imprisoned by Israel since 2000!! #Palestine #Gaza http://t.co/44ILjJWfqV
killedbyisrael,2014-09-20 22:50:04,"1668. Jameela Jamal Wahdan, Female #Gaza #FreePalestine"
Wangberg,2014-09-20 22:50:10,RT @jncatron: Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/78kR1tmdO6 via @intifada
4b92dc98a5fd47f,2014-09-20 22:50:11,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
isratine,2014-09-20 22:50:14,Egypt to host Gaza talks between Palestinian factions http://t.co/9OQIBheCUC #isratine
EBRecordings,2014-09-20 22:50:18,"RT @OddLilly: The ""Buycott"" app is perfect when boycotting #Israel products. Get it now ! @BuycottApp #buycott #BDS #BoycottIsrael #Gaza RT!"
PLinotype,2014-09-20 22:50:23,RT @martinuaf: #LFC and #whufc fans showing their support for Palestine - makes me proud #Gaza  #palestine http://t.co/MGPCE4Rnxe
jessyebechic,2014-09-20 22:50:45,"Photo: First day at school, Gaza, Palestine. this is the most important thing right now. http://t.co/OB9C0Vna3h"
LaPresionExacta,2014-09-20 22:50:50,RT @iFalasteen: A lovely smile from Gaza... http://t.co/eQsujT1uxT
jaalleyne,2014-09-20 22:50:58,"Photo: hadeiadel: First day at school, Gaza, Palestine. http://t.co/3RBgu9YWub"
tweetsrtiring,2014-09-20 22:51:09,"@KookKitt If you look at my profile, Kitt, I teach Muslims & know ppl in Gaza & WB. Jews aren't terrorists either."
Will_J_Bryan,2014-09-20 22:51:09,"RT @Rubiconski: #Gaza Graduation Ceremony

Boycott #Israel #BDS http://t.co/S0kG412ZRh"
TahirMajid,2014-09-20 22:51:09,RT @BDS4Justice: Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/pjrNb6EYmr
OnePoundOne,2014-09-20 22:51:20,"@munnerlyn33 You're a liar. More dead in one day in Nigeria than during all Gaza, but somehow you don't care. http://t.co/Rwx7F0FB3t"
watson387,2014-09-20 22:51:21,"Fleeing Gaza, only to face treachery and disaster at sea - http://t.co/HJDUZ4Zf4i"
Blgiky,2014-09-20 22:51:26,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
TerrySerio,2014-09-20 22:51:28,"RT @intifada: BBC's new ""Head of Statistics"" twists casualty figures to whitewash Gaza massacre http://t.co/BAwQtM6V27"
sk5t,2014-09-20 22:51:37,RT @jncatron: Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/78kR1tmdO6 via @intifada
MaxBlumenthal,2014-09-20 22:51:50,Soldiers of the Egyptian junta shoot Palestinians in the back as they retreated to Gaza in a tunnel: http://t.co/i0i2DFLQsl
BustedNews,2014-09-20 22:51:50,"RT @TomWRollins: Egyptian border troops shoot dead Palestinian, detain 2 others, as they exited tunnel from Gaza http://t.co/rt3M8KKIkd"
Phil_B7,2014-09-20 22:51:58,RT @selga55: #LOLAbbott on the humanitarian disaster in #Gaza *crickets*
Islam_Hu,2014-09-20 22:52:01,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
Syricide,2014-09-20 22:52:01,No greater testament of humanity than #Gaza|ns http://t.co/hvaWEInxTx
Egypt_travels,2014-09-20 22:52:02,Egypt to host Gaza talks between Palestinian factions - The Guardian http://t.co/XbSWRwbIrG
ButtMichaelbutt,2014-09-20 22:52:02,@TheUnapooper Israeli Hawks bombing Gaza/destroying military ability to defend Lebanon. Reaction: ISIS takes Lebanon.
penselwyn,2014-09-20 22:52:04,"RT @alidwedar: Unfortunately 
#Gaza is not suitable for life http://t.co/61CVDb1SUV"
kamalbarryXXX,2014-09-20 22:52:07,"Chastity:  The most unnatural of the sexual perversions.  ~Aldous Huxley, Eyeless in Gaza, 1936"
mcshane6666,2014-09-20 22:52:11,RT @sabbah: #Palestine | Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/xYBsK9PjlD via .@intifada
mcshane6666,2014-09-20 22:52:18,RT @jncatron: Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/78kR1tmdO6 via @intifada
PaulHockenous,2014-09-20 22:52:21,RT @martinuaf: #LFC and #whufc fans showing their support for Palestine - makes me proud #Gaza  #palestine http://t.co/MGPCE4Rnxe
NewsToday20,2014-09-20 22:52:22,Egypt to host Palestinian-Israeli Gaza talks in days: state news agency - Reuters http://t.co/C00jDXDuCv
villacolmex,2014-09-20 22:52:29,"It has been a hard summer for Jews in Germany http://t.co/6zQL2SuerW http://t.co/A96gPNYBiF""// What about the poor people in Gaza?"
GillHeyes,2014-09-20 22:52:29,"RT @Syricide: Being a Mother in #Gaza   

http://t.co/0OeEoGqrk2"
penselwyn,2014-09-20 22:52:31,"RT @IssamSammour: #Gaza still lack of basics needs , food , water , heath care , shelter , protection !! RT"
dtruthladyd,2014-09-20 22:52:36,Mothers of the disappeared in Latin America feel Gaza's pain http://t.co/3goo0qs1RP
Partners4Israel,2014-09-20 22:52:39,RT @ynetnews: Hundreds rally for political resolution to Gaza conflict -  http://t.co/eo1K5czdlg
micheal_lunny,2014-09-20 22:52:40,"@shim_rational I think Palestinians, particularly in Gaza, have very convincing reasons to claim self defence too. Have a good weekend"
TraceyAsquith,2014-09-20 22:52:51,RT @selga55: #LOLAbbott on the humanitarian disaster in #Gaza *crickets*
InetD9,2014-09-20 22:53:04,"support the steadfastness of the people of gaza http://t.co/mda1z3TdyO #NorthernCyprus
 - HE"
juliansharpe,2014-09-20 22:53:04,RT @martinuaf: #LFC and #whufc fans showing their support for Palestine - makes me proud #Gaza  #palestine http://t.co/MGPCE4Rnxe
msatonienne,2014-09-20 22:53:10,@MaxBlumenthal: Soldiers of the Egyptian junta shoot Palestinians in the back as they retreated to Gaza in a tunnel http://t.co/gTuwni4fX1
ortizestradaf,2014-09-20 22:53:11,RT @jncatron: Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/78kR1tmdO6 via @intifada
rinacional,2014-09-20 22:53:20,Negociaciones sobre alto al fuego en Gaza se reanudan el 24 de septiembre http://t.co/RQARICWDH1
AP719871K,2014-09-20 22:53:33,Mesir menghalang penduduk Gaza daripada membuat perjalanan ke enam buah negara. Malaysia adalah termasuk daripada... http://t.co/le93OXy5sS
Ricc8rdo,2014-09-20 22:53:33,RT @martinuaf: #LFC and #whufc fans showing their support for Palestine - makes me proud #Gaza  #palestine http://t.co/MGPCE4Rnxe
LaPresseFR,2014-09-20 22:53:41,Egypt to host Palestinian-Israeli Gaza talks in days: state news agency - Reuters http://t.co/uwS1B5NV3v
XLaboratories,2014-09-20 22:53:52,X-CHILDREN now on http://t.co/QlmMRe4Fbx http://t.co/8S2JM46kc0 #bitcoin #charity @SaveChildrenIT #donation #gaza #market
tugba_metin_74,2014-09-20 22:53:56,@_gslip @ManYak_GSli abi sorun alip almamak degilki milyinlari gaza getiriyolar fislenemeye hayir diyolar ama kendileri ?
Antara718,2014-09-20 22:53:58,@jncatron @tmoptimist @UEFA @BDSmovement #ThanksUEFA let's hope others are as thoughtful & in touch with their human side as you are #Gaza
ianhazlitt,2014-09-20 22:54:13,No Jews did it. No problem RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/lmtI0dlgUD
JumboSkyNews,2014-09-20 22:54:17,Egypt to host Gaza talks between Palestinian factions http://t.co/l57wbCcxLD #JumboSkyMoney
shezan96,2014-09-20 22:54:19,"RT @Kochavva: South Africa stand with Gaza!!!
#ICheckTheLabel 
#BoycottIsrael 
#FreeGaza
#FreePalestine http://t.co/4xD63Npb2Y"
usumtwit,2014-09-20 22:54:27,"Egypt to host Gaza talks between Palestinian factions http://t.co/huGLg301V7 #News, World News, egypt, gaza, palestinian"
XabaMor,2014-09-20 22:54:29,John Pilger | Breaking the Last Taboo: Gaza and the Threat of World War http://t.co/rSgmRf7xJZ
BlueWhiteFuture,2014-09-20 22:54:30,RT @ynetnews: Hundreds rally for political resolution to Gaza conflict -  http://t.co/eo1K5czdlg
cocs75,2014-09-20 22:54:37,RT @jncatron: Gaza cease-fire talks to resume in Cairo Wednesday http://t.co/H5dZrH0ZNW via @anadoluagency
Karbalai110,2014-09-20 22:54:48,RT @LeVirtuose59700: http://t.co/vxW5xhTG8w Amila Sabic #Gaza http://t.co/0AJ7mkyD1O
ayerightenough,2014-09-20 22:54:50,"@alextomo usually reports from places like Gaza, SDL rampages are softcore. Celtic fans rounding on him gives wrong impression of #indyref"
tadros_s,2014-09-20 22:54:54,RT @Syricide: No greater testament of humanity than #Gaza|ns http://t.co/hvaWEInxTx
sirajsol,2014-09-20 22:55:00,"September 20, 2014 at 06:38PM #Autopray Can #everyone just #stop and take a #moment to #pray for #gaza #please? #... http://t.co/a1Y1Xo6X22"
sirajsol,2014-09-20 22:55:01,"September 20, 2014 at 06:38PM #Autopray Can #everyone just #stop and take a #moment to #pray for #gaza #please? #... http://t.co/603BMIwVn8"
dawtaofsehkmet,2014-09-20 22:55:02,"Photo: First day at school, Gaza, Palestine. this is the most important thing right now. http://t.co/osNOP5Y0o5"
sirajsol,2014-09-20 22:55:02,"September 20, 2014 at 06:38PM #Autopray Can #everyone just #stop and take a #moment to #pray for #gaza #please? #... http://t.co/eKb9wLKYGf"
Venkatram_T,2014-09-20 22:55:07,Gaza Ceasefire Indirect Talks to Resume in Egypt http://t.co/Tcd0ritKDm http://t.co/Rh4Rpi1f9C
egypt__oa,2014-09-20 22:55:08,#egypt Egypt to host Gaza talks between Palestinian factions - The Guardian: The Guar... http://t.co/C9cUvduypb - http://t.co/QQBZN7maeC
egypt__oa,2014-09-20 22:55:08,"#egypt Egypt to host Gaza ceasefire talks: Cairo, Sep 21 (IANS) Egypt will host Gaza ... http://t.co/usidKTAPIt - http://t.co/QQBZN7maeC"
GusmaoAlF,2014-09-20 22:55:10,#Gaza http://t.co/UYkt1TBsDL
Sadiesniece,2014-09-20 22:55:17,"I know I shouldn't be surprised, but I am when people so easily accepted the sugar coated lies told by the media & government #Gaza"
Clarrisani,2014-09-20 22:55:18,"RT @intifada: BBC's new ""Head of Statistics"" twists casualty figures to whitewash Gaza massacre http://t.co/BAwQtM6V27"
Eemoghul,2014-09-20 22:55:20,"RT @KhaledSafi: ""@iFalasteen: A lovely smile from Gaza... http://t.co/4vK6EKoZD2"""
JD_Krieger,2014-09-20 22:55:23,"#StopGazaAssault Gaza Update: Israeli Jets continue to bombard Gaza, Palestinians respond http://t.co/RK5EJfVI6Z @SenatorRisch"
spiderzjay,2014-09-20 22:55:24,RT @RMicheleGreen: Israel threatens and tortures prisoners captured in #Gaza http://t.co/U6vr2J6Udj http://t.co/kwFwUtxLLC
QueenofBeaconH,2014-09-20 22:55:31,Ya o degilde sen oyle resimler atinca ben bi gaza gelip dahada fazla kilo vermeye calisiriyorum devam devam
MGAutiero,2014-09-20 22:55:37,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
jamesgreid,2014-09-20 22:55:39,Egypt to host Gaza talks between Palestinian factions http://t.co/6NnlYCXsnr
randysetiawan99,2014-09-20 22:55:42,Egypt to host Gaza talks between Palestinian factions: Fatah and Hamas delegations will meet for mediation bef... http://t.co/m5szjsHhNY
MohElaklok,2014-09-20 22:55:48,Sea of Gaza City http://t.co/I9tdzk7jKi
ellynews,2014-09-20 22:56:02,#Egypt to host #Gaza talks between Palestinian factions #mahmoudabbas #middleeastandnorthafrica #fatah #israel
cogitator99,2014-09-20 22:56:05,why not use anti-apartheid style boycotts to dissuade #Israel from its blockade of #gaza and land grabs in #Palestine #skypapers #bbcnews
cocs75,2014-09-20 22:56:14,RT @jncatron: Cabinet Approves $5 Billion Plan for Gaza Reconstruction http://t.co/kNPN3n9Lr6 via @imemcnews
Windy_London,2014-09-20 22:56:17,"God of justice,uphold right of innocents in #Syria #Gaza #Nigeria http://t.co/W18w1oaTpm @aburumaysah1403 http://t.co/tIQo0enkWx"
Arab_Fury,2014-09-20 22:56:22,Egyptian soldiers kill a Palestinian man tunneling from Gaza and injure two. The men were running away when shot. http://t.co/kFD2CaNAIM
MohElaklok,2014-09-20 22:56:27,Sea of Gaza City http://t.co/WB5BGOJhcC
charleslandreth,2014-09-20 22:56:28,"RT @ayaztaj1: Gaza main street, Palestine (1920-1933) #gaza http://t.co/TXUgB00dlJ"
jaugernews,2014-09-20 22:56:36,Network Front | The Guardian // Egypt to host Gaza talks between Palestinian factions http://t.co/wR4PWCs24Q
TreySocial,2014-09-20 22:56:37,RT @jncatron: Inside out: three poems on Gaza by Zeina Hashem Beck http://t.co/78kR1tmdO6 via @intifada
AmelixEdRes,2014-09-20 22:56:45,Egypt to host Gaza talks between Palestinian factions http://t.co/YddEBdKGh7 #education
dejavousagain,2014-09-20 22:56:48,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
msdtweeter,2014-09-20 22:56:50,"@WhiteHouse Why is the White House supporting the massacre of Palestinian noncombatants in Gaza, and the apartheid in the West Bank?"
davidbrossc,2014-09-20 22:56:53,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
InCapitol24,2014-09-20 22:57:07,"@TheEconomist @DagmarNoble Well, they could've been in #Gaza - I can assure you, much harder. http://t.co/rDpMkJaG07"
MohElaklok,2014-09-20 22:57:14,Sea of Gaza City http://t.co/LXsKY3gkjc
EileenHart1,2014-09-20 22:57:23,@JIDFfan @TheDudeInSF @Nurit_Asher @LigueDefJuifs @AlanActa Show me one Palestinian vaccum cleaner made in Gaza you fool?
seemeekhan,2014-09-20 22:57:30,RT @intifada: Inside out: three poems on Gaza by @zeinabeck http://t.co/8mLbcU7Njm http://t.co/fGWMeazNdP
nsroundtable,2014-09-20 22:57:30,@TheOregonBear Yep. Looks like an attempt at damage control after the fiasco during the Gaza war. ;-)
MosesKora,2014-09-20 22:57:35,Gaza ceasefire indirect talks to resume in Egypt: Indirect talks between Israelis and Palestinians on consolid... http://t.co/iXmDW5t23u
